Account,trade_date,total_daily_pnl,num_trades,wins,avg_size_used,avg_fee,win_rate,value,sentiment_class
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,30,0,2951.8799999999997,0.2833796333333333,0.0,76.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,43,0,2042.2541860465114,0.19605567441860464,0.0,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,8,0,2812.5,0.26999937500000004,0.0,80.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,41,0,1561.8182926829268,0.1499336829268293,0.0,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,14,0,3150.0064285714284,0.3023997142857143,0.0,87.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,31,0,3206.451290322581,0.3078185806451613,0.0,81.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,1,0,24880.0,2.38848,0.0,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,28,0,4121.142857142857,0.39562892857142856,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,35,0,3422.0648571428574,0.32851722857142857,0.0,70.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,1,0,28677.0,2.752992,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,6,0,9450.001666666667,0.9071993333333334,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,34,0,2406.462941176471,0.23101967647058821,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,14,0,5006.2699999999995,0.4806012857142857,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,0,2392.239333333333,0.22965426666666666,0.0,65.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,0,8894.193333333335,0.8538419999999999,0.0,70.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,0,6065.75,0.5823111666666666,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,0,2128.95,0.204379,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,0,2863.6875,0.274913125,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,0,2910.8484000000003,0.27944051999999997,0.0,76.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,1,38563.98,3.702142,1.0,69.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,0,2258.9,0.009407954999999999,0.0,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,0,3981.5714285714284,0.016738732142857142,0.0,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,55,16,1671.9961818181819,0.16051081818181817,0.2909090909090909,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,0,11300.0,1.0848,0.0,71.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,38,1620.264857142857,0.15554461428571428,0.5428571428571428,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,0,837.1502702702703,0.08036548648648649,0.0,60.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,0,15000.0,1.44,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,0,772.9157407407408,0.07419896296296297,0.0,44.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,0,2206.1225,0.21178658333333333,0.0,43.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,0,3058.91,0.2936544,0.0,48.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,0,1628.5714285714287,0.15634242857142858,0.0,50.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,0,1650.0,0.1583995,0.0,54.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,0,701.2211111111111,0.06731677777777778,0.0,47.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,0,374.33,0.035934888888888884,0.0,55.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,0,1038.095,0.09965642857142856,0.0,49.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,137,136,1940.033503649635,0.18624241605839417,0.9927007299270073,25.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,1,23710.0,2.27616,1.0,21.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,13,13,2059.193846153846,0.1976816923076923,1.0,10.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,2,7567.57,0.9452623333333333,0.6666666666666666,16.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,0,791.3578571428571,0.07596928571428571,0.0,20.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,25,1366.0404,0.13113944,1.0,26.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,10,3784.509375,0.36331199999999997,0.625,33.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,155,77,3030.0763225806454,0.2908864258064516,0.4967741935483871,15.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,0,496.50100000000003,0.0476632,0.0,34.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,0,480.2857142857143,0.04610657142857143,0.0,28.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,0,232.88047619047617,0.022355952380952383,0.0,27.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,0,678.8711428571429,0.06517085714285714,0.0,20.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,0,5925.5,0.568848,0.0,46.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,0,1581.1591666666666,0.3166065,0.0,43.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,5,0,2040.0,0.19583940000000002,0.0,45.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,3,2675.8333333333335,0.2568793333333333,1.0,31.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,6,1444.0666666666666,0.13862933333333335,1.0,38.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,44,825.0,0.07919947727272728,1.0,29.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,47,1135.2727272727273,0.10898550909090908,0.8545454545454545,37.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,7,1703.0882352941176,0.16349558823529414,0.4117647058823529,39.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,9,1,169.64555555555555,0.04071411111111111,0.1111111111111111,51.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,48,14,1125.4704166666668,0.08582812499999999,0.2916666666666667,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,1,4627.9,-0.092558,0.5,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,1,1034.4299999999998,0.113899,0.5,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,88,79,2478.8488636363636,0.12207018181818183,0.8977272727272727,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,52,49,1469.9592307692308,0.06766844230769231,0.9423076923076923,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,170,146,2730.2580588235296,0.013173594117647063,0.8588235294117647,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,64,54,3161.86234375,0.17684121875,0.84375,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,97,61,1619.0532989690723,-0.032380670103092785,0.6288659793814433,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,95,76,2488.1485263157892,0.024756326315789473,0.8,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,35,27,3363.1262857142856,0.07560291428571428,0.7714285714285715,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,21,15,4668.662857142857,0.022344285714285712,0.7142857142857143,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,86,40,4279.456162790698,0.281423488372093,0.46511627906976744,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,143,137,776.966013986014,-0.014455027972027973,0.958041958041958,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,5,0,896.0260000000001,-0.01792,0.0,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,37,34,5180.734324324325,-0.002370999999999995,0.918918918918919,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,55,19,3759.7450909090912,-0.07519443636363636,0.34545454545454546,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,45,39,3802.380666666667,-0.030603377777777777,0.8666666666666667,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,109,97,3402.198532110092,-0.04447416513761468,0.8899082568807339,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,137,128,3452.370072992701,-0.00399163503649635,0.9343065693430657,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,24,21,2510.5745833333335,-0.05021108333333333,0.875,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,79,54,4946.1478481012655,-0.031735481012658225,0.6835443037974683,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,287,253,5485.087665505226,-0.005239090592334495,0.8815331010452961,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,180,163,4676.724,-0.024658105555555556,0.9055555555555556,90.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,82,72,3990.4636585365856,-0.04091851219512195,0.8780487804878049,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,67,59,2740.047462686567,-0.0548004328358209,0.8805970149253731,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,117,97,5625.459401709401,0.015827042735042738,0.8290598290598291,84.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,42,29,5237.472619047619,0.05431123809523809,0.6904761904761905,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,42,39,4202.844047619047,0.2017354761904762,0.9285714285714286,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,8,7,12880.10625,0.618244125,0.875,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,17,15,11756.876470588235,0.5643290588235294,0.8823529411764706,88.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,35,32,7132.707714285714,0.39136134285714286,0.9142857142857143,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,7,6,705.8557142857143,0.09503557142857143,0.8571428571428571,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,6,5,8540.285,1.8695928333333331,0.8333333333333334,77.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,10,5,18098.891,1.737493,0.5,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,59,56,2446.8210169491526,0.28446781355932205,0.9491525423728814,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,23,22,4256.877391304348,0.4086594347826087,0.9565217391304348,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,19,15,4873.274210526315,0.4678335263157895,0.7894736842105263,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,111,109,1572.7824324324324,0.17794764864864862,0.9819819819819819,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,11,0,1163.5172727272727,0.113166,0.0,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,10,9,1530.983,0.20543689999999998,0.9,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,45,44,2246.753777777778,0.22087675555555555,0.9777777777777777,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,48,40,4260.021458333334,0.7605222083333333,0.8333333333333334,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,2,1,3443.955,0.33061799999999997,0.5,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,82,75,3723.111585365854,0.41410147560975613,0.9146341463414634,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,2,1,24387.135,2.341164,0.5,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,93,71,2815.611935483871,0.37073174193548386,0.7634408602150538,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,71,61,4651.021830985916,0.9061005352112677,0.8591549295774648,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,43,30,1637.1216279069768,0.17231039534883721,0.6976744186046512,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,38,35,6344.664210526315,0.6090979736842105,0.9210526315789473,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,46,43,3952.523695652174,0.4005887608695652,0.9347826086956522,65.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,14,13,6968.785000000001,0.7586402142857143,0.9285714285714286,67.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,12,4,3366.369166666667,0.3231704166666667,0.3333333333333333,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,7,1,47.215714285714284,0.012492571428571428,0.14285714285714285,48.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2,1,41.15,0.0088325,0.5,69.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,1,0,47.59,0.004568,0.0,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,3,1,46.46,0.011622,0.3333333333333333,64.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,1,0,10.56,0.003549,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,1,0,11.97,0.00402,0.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,7,3,16.731428571428573,0.005620285714285715,0.42857142857142855,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,153,147,1401.238888888889,0.19205312418300655,0.9607843137254902,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,23,8,7024.881304347826,1.1196716521739132,0.34782608695652173,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,52,4,3563.27,0.5990080192307692,0.07692307692307693,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,26,25,4533.178461538461,0.7561929615384616,0.9615384615384616,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,36,1,1667.6102777777778,0.16008952777777777,0.027777777777777776,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,14,13,469.7357142857143,0.060665785714285714,0.9285714285714286,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,10,4,5082.063,0.4878869,0.4,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,67,64,1978.6264179104478,0.24300568656716418,0.9552238805970149,87.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,115,109,1492.9519130434783,0.14601755582608697,0.9478260869565217,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,235,205,2927.3372765957447,0.44048500323404255,0.8723404255319149,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,219,197,1042.2276712328767,0.14019331050228312,0.8995433789954338,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,8,4,1607.23625,0.179405875,0.5,73.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,51,50,1163.6007843137254,0.13146339215686276,0.9803921568627451,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,53,50,3870.1449056603774,0.4761021132075472,0.9433962264150944,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,232,221,2729.2947413793104,0.3212291551724138,0.9525862068965517,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,49,45,4625.799183673469,0.5097392244897959,0.9183673469387755,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,50,47,4342.4238000000005,0.88931158,0.94,61.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,9,4,4696.798888888889,0.5533962222222222,0.4444444444444444,63.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,33,7,7728.827272727272,0.8833125151515151,0.21212121212121213,77.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,409,395,1671.0059413202935,0.2553057359413203,0.9657701711491442,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,35,34,2301.3917142857144,0.3563838857142857,0.9714285714285714,84.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,137,129,1282.6185401459854,0.15403203649635036,0.9416058394160584,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,128,122,1981.91671875,0.2904769765625,0.953125,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,37,34,3275.1991891891894,0.34628937837837837,0.918918918918919,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,36,28,1330.8616666666667,0.20428988888888888,0.7777777777777778,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,134,110,2169.4271641791042,0.27809791044776117,0.8208955223880597,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,172,120,2295.991569767442,0.267435238372093,0.6976744186046512,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,148,114,4026.3325675675674,0.6604281756756757,0.7702702702702703,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,351,263,2940.937606837607,0.46836674643874643,0.7492877492877493,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,76,74,1605.050657894737,0.21052721052631576,0.9736842105263158,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,20,15,2107.2529999999997,0.22089514999999998,0.75,54.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,73,20,4675.59698630137,1.4260749726027397,0.273972602739726,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,58,41,3997.0581034482757,0.4450165689655172,0.7068965517241379,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,2,1,6882.275,0.6606970000000001,0.5,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,71,66,1530.2932394366196,0.1685810985915493,0.9295774647887324,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,58,35,2647.6505172413795,0.3651956379310345,0.603448275862069,43.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,5,3,7386.992,0.709194,0.6,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,118,28,2953.0322881355933,0.47967798305084747,0.23728813559322035,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,101,84,1278.79198019802,0.15867846534653465,0.8316831683168316,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,28,19,3875.14,0.5978581785714285,0.6785714285714286,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,5,1,341.232,0.0740542,0.2,54.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,131,106,2398.0035877862597,0.3669742671755725,0.8091603053435115,47.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,221,154,1613.0980995475113,0.28002048868778284,0.6968325791855203,44.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,69,65,2101.7873913043477,0.29343102898550727,0.9420289855072463,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,188,121,1504.8432978723404,0.22222218617021278,0.6436170212765957,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,121,80,2194.715289256198,0.28203472727272727,0.6611570247933884,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,125,98,2364.3752000000004,0.255328592,0.784,50.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,79,76,2395.0187341772153,0.31502517721518986,0.9620253164556962,25.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,86,80,3985.245697674419,0.6596956046511627,0.9302325581395349,21.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,12,11,3923.564166666667,0.44576774999999996,0.9166666666666666,26.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,101,61,1018.7064356435644,0.09779476237623763,0.6039603960396039,33.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,2,0,42921.479999999996,9.621622,0.0,20.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,18,17,1573.7972222222222,0.17547888888888888,0.9444444444444444,28.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,170,161,3202.6863529411767,0.6627685352941176,0.9470588235294117,24.0,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,24,21,2053.1325,0.44741691666666666,0.875,34.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,20,1,3998.917,0.8650655,0.05,45.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,33,7,1352.128787878788,0.29024021212121215,0.21212121212121213,46.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,15,14,2071.034666666667,0.25234886666666667,0.9333333333333333,30.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,152,146,1292.3644736842105,0.21797786184210527,0.9605263157894737,32.0,Fear
